"dataset","contrast","case_condition","reference_condition","cell_class","feature","n_pairs","mean_paired_difference","bootstrap_CI_low","bootstrap_CI_high","median_paired_difference","paired_difference_sd","paired_Cohen_dz","Wilcoxon_p","paired_t_p_sensitivity","status","BH_FDR","score_type"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","B_Plasma","ECM21_module_balanced",3,0.325381919907156,-1.5351375987765,3.02733173325225,-0.516048374754285,2.39479337459544,0.135870561259642,1,0.83585045733465,"estimated",1,"full_panel_module_balanced"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM19_structural_gene_equal",0,,,,,,,,,"insufficient_pairs",,"structural_core"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_gene_equal",0,,,,,,,,,"insufficient_pairs",,"full_panel_gene_equal"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_minus_M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_minus_M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_minus_M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_minus_M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Tumor_vs_Normal","Tumor","Normal","Mast","ECM21_module_balanced",0,,,,,,,,,"insufficient_pairs",,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","M1_interstitial_pericellular_collagen",5,0.373905119942545,-0.375416280543546,1.1649643346562,0.0101637298816136,1.05110076137476,0.355727189706824,0.589638551626567,0.470896708930985,"estimated",0.648602406789224,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","M2_basement_membrane",5,1.28040250580951,0.697350596734106,1.96966398595862,1.03223754300584,0.835182795825979,1.5330805569854,0.0590582290905367,0.026582570164257,"estimated",0.581049860610323,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","M3_matrix_organizing_glycoproteins",5,-0.757545166407449,-1.81189435181546,0.367638721305605,-0.98323547151027,1.36995345321367,-0.552971463833594,0.41849223344682,0.283919382920126,"estimated",0.648602406789224,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","M4_secreted_heparin_binding_factors",5,-0.627636675175556,-1.3124126544245,0.380429172327054,-1.00526193148532,1.08048548372068,-0.580883949513392,0.41849223344682,0.263794896809857,"estimated",0.648602406789224,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM19_structural_gene_equal",5,0.603348298466789,-0.260419125357814,1.54903234645981,0.624869009402645,1.11837024554536,0.53948886861933,0.41849223344682,0.294156770529152,"estimated",0.648602406789224,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_gene_equal",5,0.494751812230277,-0.250154172214765,1.49087883695963,0.406273631907205,1.1389694815613,0.434385486389039,0.589638551626567,0.386393230583474,"estimated",0.648602406789224,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_minus_M1_interstitial_pericellular_collagen",5,0.547059751872231,-0.245084788498442,1.65108181027294,0.129008710842691,1.20716011899989,0.453179112912926,0.41849223344682,0.368212197108805,"estimated",0.648602406789224,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_minus_M2_basement_membrane",5,-0.16235727876818,-1.00241361518409,0.905075161857008,-0.289946552111357,1.20556910745105,-0.134672726569324,0.589638551626567,0.778314723625152,"estimated",0.648602406789224,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_minus_M3_matrix_organizing_glycoproteins",5,0.788747567332729,0.0725920329242768,1.6494313122417,0.743744554015969,0.994340337756803,0.793237020950106,0.105645429201877,0.150781976454125,"estimated",0.581049860610323,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_minus_M4_secreted_heparin_binding_factors",5,0.603348298466789,-0.260419125357814,1.55483158505391,0.624869009402645,1.11837024554536,0.53948886861933,0.41849223344682,0.294156770529152,"estimated",0.648602406789224,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Epithelial","ECM21_module_balanced",5,0.134798147560466,-0.659859439931662,1.19853717267038,-0.076371454844523,1.18291991440868,0.113953739317889,1,0.811435466699657,"estimated",1,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","M1_interstitial_pericellular_collagen",6,1.46039425822682,0.843166491682489,2.10302309011633,1.51003893879855,0.863464099998601,1.6913201813824,0.0360316862182336,0.00897196713086656,"estimated",0.0792697096801138,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","M2_basement_membrane",6,0.416692191241107,-0.293384135652848,1.41865981445424,0.0376762062819681,1.21155584837723,0.343931476043162,0.674986713970489,0.437961755733376,"estimated",0.674986713970489,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","M3_matrix_organizing_glycoproteins",6,0.548381493598281,-0.180349644070135,1.39924778836435,0.0110318330899206,1.11593343853274,0.491410575812936,0.674986713970489,0.282577272321168,"estimated",0.674986713970489,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","M4_secreted_heparin_binding_factors",6,0.71251109405289,0.143630589820854,1.36607528966704,0.563954467795612,0.850235568277412,0.838016098875335,0.142213241936393,0.0953132178856251,"estimated",0.173816184588924,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM19_structural_gene_equal",6,1.52072830617568,0.641390459791968,2.37947395519915,1.39295086383418,1.16747619379485,1.30257757225233,0.0591720678258594,0.0242473349679909,"estimated",0.0929846780120648,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_gene_equal",6,1.56946478601557,0.796642138980882,2.44010625457283,1.39430773222132,1.12096622760239,1.40009997390596,0.0360316862182336,0.0186450087988719,"estimated",0.0792697096801138,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_minus_M1_interstitial_pericellular_collagen",6,0.903120573115587,0.115932037186553,1.69030910904462,0.963235542704644,1.07816258280437,0.837647853412344,0.142213241936393,0.0954227287039385,"estimated",0.173816184588924,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_minus_M2_basement_membrane",6,1.30025800897,0.705592621434628,1.82399195790101,1.52808558611039,0.754035388581618,1.7243991842556,0.0360316862182336,0.00829669507772582,"estimated",0.0792697096801138,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_minus_M3_matrix_organizing_glycoproteins",6,1.70558158642449,0.788107969928725,2.82346918093665,1.59046911841098,1.40296230369338,1.21570022368701,0.0360316862182336,0.0308764992080529,"estimated",0.0792697096801138,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_minus_M4_secreted_heparin_binding_factors",6,1.52072830617568,0.689094010368301,2.42536524375279,1.39295086383418,1.16747619379485,1.30257757225233,0.0591720678258594,0.0242473349679909,"estimated",0.0929846780120648,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Fibroblast","ECM21_module_balanced",6,1.544323692628,0.899950533326368,2.17529300425607,1.48003292743353,0.871719712387021,1.7715828501792,0.0360316862182336,0.00743258885085788,"estimated",0.0792697096801138,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","M1_interstitial_pericellular_collagen",2,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","M2_basement_membrane",2,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","M3_matrix_organizing_glycoproteins",2,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","M4_secreted_heparin_binding_factors",2,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM19_structural_gene_equal",2,,,,,,,,,"insufficient_pairs",,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_gene_equal",2,,,,,,,,,"insufficient_pairs",,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_minus_M1_interstitial_pericellular_collagen",2,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_minus_M2_basement_membrane",2,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_minus_M3_matrix_organizing_glycoproteins",2,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_minus_M4_secreted_heparin_binding_factors",2,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Smooth_muscle","ECM21_module_balanced",2,,,,,,,,,"insufficient_pairs",,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM19_structural_gene_equal",0,,,,,,,,,"insufficient_pairs",,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_gene_equal",0,,,,,,,,,"insufficient_pairs",,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_minus_M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_minus_M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_minus_M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_minus_M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Pericyte","ECM21_module_balanced",0,,,,,,,,,"insufficient_pairs",,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","M1_interstitial_pericellular_collagen",5,0.823821776040842,-0.0880684510283283,1.87508623561563,0.606076722172337,1.30580438061522,0.630892182834235,0.280712665268496,0.231153027089901,"estimated",0.441119902564779,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","M2_basement_membrane",5,0.755811901647522,0.0443779360936998,1.49620870797875,0.768054332845216,0.905903001107637,0.834318796519494,0.177529852412153,0.135520222386015,"estimated",0.390565675306738,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","M3_matrix_organizing_glycoproteins",5,0.023368874442235,-0.802427792916668,0.963896612319935,-0.00926433337071197,1.15173118158154,0.0202902159947995,1,0.965986858116812,"estimated",1,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","M4_secreted_heparin_binding_factors",5,-0.0304259730740979,-1.14307308602369,0.895088955365698,0.515638300151573,1.24170385897034,-0.0245034054249684,1,0.958932220861944,"estimated",1,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM19_structural_gene_equal",5,0.64810271509116,0.152884951562746,1.54829854239836,0.171157405737317,0.985573032245454,0.657589741081462,0.0590582290905367,0.215401073613022,"estimated",0.216546839998635,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_gene_equal",5,0.5865794676083,0.0236463964856515,1.48962789210004,0.188329977876227,0.985454746204751,0.595237345872425,0.177529852412153,0.253989674529559,"estimated",0.390565675306738,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_minus_M1_interstitial_pericellular_collagen",5,0.459800447051907,-0.064776888012934,1.29292488688559,0.100217192083702,0.900860697684785,0.510401273175304,0.280712665268496,0.317434547305042,"estimated",0.441119902564779,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_minus_M2_basement_membrane",5,0.42588410814662,-0.435759262902117,1.38273000909316,0.556508360363609,1.21785200704385,0.349701035662278,1,0.477938009844239,"estimated",1,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_minus_M3_matrix_organizing_glycoproteins",5,0.723508516160898,0.123297597685993,1.59463757918555,0.236127696834341,0.964598000340345,0.750062218567339,0.0590582290905367,0.168810546588092,"estimated",0.216546839998635,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_minus_M4_secreted_heparin_binding_factors",5,0.64810271509116,0.152884951562746,1.5086255106174,0.171157405737317,0.985573032245454,0.657589741081462,0.0590582290905367,0.215401073613022,"estimated",0.216546839998635,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Myeloid","ECM21_module_balanced",5,0.448105859692198,-0.288430718115097,1.35537868414781,0.365359693921225,1.07272776747033,0.417725608752446,0.41849223344682,0.403150336245352,"estimated",0.575426820989377,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","M1_interstitial_pericellular_collagen",5,0.429642316102997,-0.26290285403617,1.37116670182714,0.249320710034608,1.06185232469569,0.404615883123039,0.589638551626567,0.416764474819424,"estimated",0.720669340876915,"module"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","M2_basement_membrane",5,0.650520078233284,0.0488735861831121,1.35068227867375,0.50949498607611,0.836003557788193,0.778130753359901,0.177529852412153,0.156846607987038,"estimated",0.325471396088948,"module"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","M3_matrix_organizing_glycoproteins",5,0.0125736747849383,-0.474600250843247,0.50071744711976,-0.134287498251773,0.629370695466358,0.019978170060208,1,0.966509512678636,"estimated",1,"module"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","M4_secreted_heparin_binding_factors",5,0.539759180014067,-0.298160766666196,1.5621399955752,-0.075173271967903,1.20109350668526,0.449389807712539,0.787406490666269,0.371816882362004,"estimated",0.866147139732896,"module"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM19_structural_gene_equal",5,0.429862372417016,-0.0122275839000993,1.13404931375006,0.162524036785297,0.770644226728249,0.557796136671245,0.105645429201877,0.280338834986291,"estimated",0.325471396088948,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_gene_equal",5,0.4509536481219,0.0508853187711385,1.17604755459536,0.122533668407776,0.809198651422135,0.55728423092323,0.0590582290905367,0.280716686945609,"estimated",0.325471396088948,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_minus_M1_interstitial_pericellular_collagen",5,0.450713340891597,0.0232170528054628,1.11405446677127,0.241425721949471,0.735478381774689,0.612816572261496,0.177529852412153,0.242465072463946,"estimated",0.325471396088948,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_minus_M2_basement_membrane",5,0.3101055910633,-0.192427473595589,1.08370901145175,0.0892727244311218,0.854662765225789,0.362839711381804,0.589638551626567,0.462690235846164,"estimated",0.720669340876915,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_minus_M3_matrix_organizing_glycoproteins",5,0.578647390093471,0.0477491213922346,1.41829457448256,0.34654825923459,0.926979871417499,0.624228646096303,0.177529852412153,0.23526095041416,"estimated",0.325471396088948,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_minus_M4_secreted_heparin_binding_factors",5,0.429862372417016,-0.0122275839000993,1.13404931375006,0.162524036785297,0.770644226728249,0.557796136671245,0.105645429201877,0.280338834986291,"estimated",0.325471396088948,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","T_NK","ECM21_module_balanced",5,0.436832628504958,-0.0233492587082661,1.2405475173922,0.0614726785301849,0.880427136987788,0.496159886665348,0.41849223344682,0.329442366059214,"estimated",0.657630652559288,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","M1_interstitial_pericellular_collagen",4,-0.331560497230863,-0.988833844277269,0.233843240857317,-0.202962056282387,0.759375023599483,-0.436622863442685,0.583882420770365,0.446799251748968,"estimated",0.642270662847402,"module"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","M2_basement_membrane",4,-0.0544866791147414,-0.855226242670961,0.91643643933505,-0.267283516342601,1.09660453554633,-0.0496867169052845,1,0.927109904541672,"estimated",1,"module"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","M3_matrix_organizing_glycoproteins",4,-0.991666118220206,-1.53806903563421,-0.445263200806203,-0.981519930685501,0.683588346348844,-1.45067733163805,0.100348246462291,0.0624334476000025,"estimated",0.496801839223496,"module"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","M4_secreted_heparin_binding_factors",4,-0.958955198489777,-1.74191052254323,0.0484304441206584,-1.18338551704676,1.05091927236493,-0.912491780964102,0.201242620957724,0.16549552429558,"estimated",0.496801839223496,"module"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM19_structural_gene_equal",4,-0.415707442485044,-1.10928051619418,0.319907312158468,-0.457749123419418,0.905536643770049,-0.45907302078281,0.361310428526179,0.42625144715604,"estimated",0.496801839223496,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_gene_equal",4,-0.496061177404001,-1.18772683180101,0.303207550120054,-0.603664250531049,0.902985837247523,-0.549356542419416,0.361310428526179,0.35216389012025,"estimated",0.496801839223496,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_minus_M1_interstitial_pericellular_collagen",4,-0.561427855731951,-1.25527122577525,0.345691917787766,-0.774704259208367,0.977910075989831,-0.574109899791838,0.361310428526179,0.334132653972626,"estimated",0.496801839223496,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_minus_M2_basement_membrane",4,-0.735216763323198,-1.43627162341637,-0.0724176674831852,-0.775947238622726,0.754976069229615,-0.973827904337975,0.201242620957724,0.146609384999911,"estimated",0.496801839223496,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_minus_M3_matrix_organizing_glycoproteins",4,-0.316636020198953,-1.03926995439508,0.546907781216992,-0.45754588741877,0.943476716900961,-0.335605547574091,0.583882420770365,0.550144620529998,"estimated",0.642270662847402,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_minus_M4_secreted_heparin_binding_factors",4,-0.415707442485044,-1.10928051619418,0.319907312158468,-0.457749123419418,0.905536643770049,-0.45907302078281,0.361310428526179,0.42625144715604,"estimated",0.496801839223496,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","B_Plasma","ECM21_module_balanced",4,-0.668021466374759,-1.32997455796228,0.169747343922706,-0.843837185084703,0.866529123111231,-0.77091634725012,0.201242620957724,0.220779123818299,"estimated",0.496801839223496,"full_panel_module_balanced"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"module"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM19_structural_gene_equal",0,,,,,,,,,"insufficient_pairs",,"structural_core"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_gene_equal",0,,,,,,,,,"insufficient_pairs",,"full_panel_gene_equal"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_minus_M1_interstitial_pericellular_collagen",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_minus_M2_basement_membrane",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_minus_M3_matrix_organizing_glycoproteins",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_minus_M4_secreted_heparin_binding_factors",0,,,,,,,,,"insufficient_pairs",,"leave_one_module_out"
"GSE144735","Border_vs_Normal","Border","Normal","Mast","ECM21_module_balanced",0,,,,,,,,,"insufficient_pairs",,"full_panel_module_balanced"
