section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",191.258216260838,-255.316334287883,0.566987779217726,0.13626521729067
"P1CRC",191.482135802727,-310.555781083887,-0.0833865916619806,-0.212129600912518
"P1CRC",40.9467076599901,-272.421705046627,-0.158450897035525,-0.256421373007705
"P1CRC",187.744415143041,-261.941994748411,0.208894160521604,0.0677814079069996
"P1CRC",125.473192841339,-250.269988762481,-0.158450897035525,0.0624484313019416
"P1CRC",179.580817837487,-264.825718367452,-0.0619022135544492,0.172202378220017
"P1CRC",101.308278387814,-250.539984167996,0.0557988817327931,0.358698179794956
"P1CRC",9.28578344635545,-257.087542851613,-0.0138746856487852,-0.0837848746626365
"P1CRC",189.221178270523,-235.816266735448,0.412194251488357,0.0533588425137813
"P1CRC",180.451900062369,-277.163540487038,-0.158450897035525,0.140325126995095
"P1CRC",46.1948576285832,-264.826088092442,-0.158450897035525,-0.0307835285520333
"P1CRC",102.7351587128,-282.60979825274,-0.0962272648655576,-0.139610381019886
"P1CRC",60.7060281245434,-295.043563810716,0.0258132292804739,0.0968683420352774
"P1CRC",161.202888705332,-252.572749361866,-0.0183218800736188,0.185458966906941
"P1CRC",91.1367587463378,-283.735489677302,0.112943002909569,-0.124122197425294
"P1CRC",83.7868676817909,-278.735788621902,0.096767537377401,0.0864332476484542
"P1CRC",156.191193217488,-234.77157658784,0.0149918752003318,-0.106151755527924
"P1CRC",71.6114682464281,-235.963552402845,-0.158450897035525,-0.407422566885107
"P1CRC",78.4705994783363,-240.712076268322,-0.158450897035525,-0.283653744782272
"P1CRC",53.0676438450642,-268.09521031451,-0.158450897035525,-0.313010251857789
"P1CRC",155.2326389048,-231.803572824407,0.535967974479917,0.0685169270529213
"P1CRC",25.8874430827471,-248.117296906421,-0.0940148356743423,0.0404131538994426
"P1CRC",184.391998700546,-277.693155432367,0.0890292765417748,0.0505639420965932
"P1CRC",94.9749052031093,-268.729104516528,0.0346011370078807,-0.301476635879955
"P1CRC",7.37332036943389,-250.658722990171,-0.158450897035525,-0.15205653627934
"P1CRC",144.978025358473,-300.261769360677,0.221128114509991,-0.17408336524511
"P1CRC",106.900357510244,-258.975718362343,0.759465070187703,0.0715295823250527
"P1CRC",162.647936470745,-282.670597985527,0.390201656608947,-0.0218990848690427
"P1CRC",23.4144750572608,-222.449568859026,-0.158450897035525,-0.22104570014152
"P1CRC",64.5609659606039,-225.295132239206,-0.158450897035525,-0.301338276469944
"P1CRC",133.291178489485,-125.810221212446,-0.0525850099572773,-0.318435423513556
"P1CRC",179.30229629108,-294.661103001176,0.0266788396421814,0.148253243380689
"P1CRC",121.913504270471,-129.651225311672,-0.158450897035525,-0.189303236748039
"P1CRC",51.8633483624914,-212.108739376345,-0.158450897035525,-0.434963323240026
"P1CRC",178.26293245442,-273.937570366614,-0.00670619609231682,0.356526529491116
"P1CRC",186.986362161421,-263.907763497255,0.226583313722125,0.0677814079069996
"P1CRC",182.354720654756,-231.807306882221,-0.0902016636797886,0.183307565483717
"P1CRC",48.5352836614557,-251.7786713136,-0.158450897035525,-0.234062621083224
"P1CRC",115.693284511593,-294.319293277968,0.0594693900960613,0.127520131723452
"P1CRC",111.52700289216,-265.183227076636,-0.105336548515327,-0.00623425186662782
"P1CRC",72.9980479089022,-219.454818459055,-0.158450897035525,-0.342304265111667
"P1CRC",131.476047406946,-293.972109336511,0.150186143680031,0.308165765721767
"P1CRC",138.055770146547,-249.399826229092,-0.158450897035525,0.00970530464892364
"P1CRC",179.242200787172,-274.686407542899,0.227285655808883,0.356526529491116
"P1CRC",174.979615642485,-282.291433113932,0.222784792907888,0.204291682358306
"P1CRC",150.904127878009,-299.33023514468,0.0788313954180501,-0.227024023302914
"P1CRC",201.479633043958,-269.713426133625,0.0862113541900667,-0.114683241503142
"P1CRC",106.46761060698,-278.945479731545,0.30730401250233,0.172020943141503
"P1CRC",111.802901250144,-235.594799957031,-0.158450897035525,0.168893239736158
"P1CRC",190.304466740363,-278.241005837145,0.562446539269873,-0.0596758099512055
"P1CRC",105.107963411011,-266.110268816141,-0.158450897035525,-0.114063683756419
"P1CRC",78.7680031139652,-155.886908132883,-0.0810944236087454,-0.355564439741933
"P1CRC",94.3364470521407,-257.873284660526,0.206862625977526,0.179235232897364
"P1CRC",50.3283004019449,-191.627593964645,-0.158450897035525,-0.288634665762026
"P1CRC",95.0076762092922,-291.662076246917,0.137468507131155,-0.0547199268018305
"P1CRC",204.030458687475,-286.998777254216,0.00112809580225071,-0.14279492336236
"P1CRC",165.917100240189,-249.410547116144,-0.158450897035525,0.261238800898789
"P1CRC",47.8768228741887,-190.125453449242,-0.158450897035525,-0.328838077580363
"P1CRC",127.740770662116,-271.497840614459,-0.0220163228922247,0.0282208631190665
"P1CRC",74.9240481577417,-303.805556494643,0.0314665679925681,-0.00890718116033322
"P1CRC",129.986739416595,-242.174098024937,-0.0737052908531505,0.454341258502887
"P1CRC",143.680535977335,-280.769076508459,-0.115853788337637,0.0156159807090782
"P1CRC",97.5626158223916,-282.06879435925,0.178208787925311,0.0744492676045899
"P1CRC",186.066722350018,-230.36197404645,-0.0847268064258683,0.0808729743875729
"P1CRC",186.760318622418,-235.300353067677,0.0398194338765945,0.210993976067339
"P1CRC",129.210331503975,-246.112422957692,0.191177382191996,-0.115774944635162
"P1CRC",151.219687035587,-291.935418345462,-0.0792976164528304,0.471461489681282
"P1CRC",183.534503102434,-237.489961063876,-0.158450897035525,0.0906455923833174
"P1CRC",114.964162005217,-240.309243072987,-0.158450897035525,-0.0385297893216316
"P1CRC",140.503154603037,-277.78059991053,-0.158450897035525,0.00223169529346168
"P1CRC",158.569834961635,-296.935240907253,0.495493526003829,0.10554831374671
"P1CRC",104.007449376258,-304.814440574854,-0.0355934804210826,-0.124463355982595
"P1CRC",121.673980307203,-261.084941679574,-0.108624408656755,0.270590140901713
"P1CRC",199.233244404411,-299.037583872649,0.174839172541382,0.180755237234622
"P1CRC",151.63381722495,-247.552469277499,-0.0737321241765893,0.114534117265473
"P1CRC",151.899123239142,-271.967725696151,0.159220116193962,-0.155457920573999
"P1CRC",83.2075044694659,-235.084239501446,-0.0735658865943689,-0.318958370602125
"P1CRC",71.9305938551312,-281.092033320182,-0.102747285098704,0.326048560793739
"P1CRC",78.9902484268125,-290.774165767355,0.102679938761263,-0.0739823416536772
"P1CRC",116.778286578443,-283.726006079964,0.12626535807625,-0.370392490982327
"P1CRC",78.4820886794492,-239.479234547658,-0.158450897035525,-0.2290376508337
"P1CRC",96.5213308211503,-287.977268441757,0.0066262523948525,0.0435442278878751
"P1CRC",106.96472848668,-252.071773796762,-0.0414609503850013,-0.0200208641899473
"P1CRC",122.010679852648,-277.85622986804,-0.114482011221428,-0.0133498534512448
"P1CRC",47.2199245066341,-181.24211651093,-0.158450897035525,-0.347411277003868
"P1CRC",201.108422412922,-230.25419794776,-0.0440568147592985,-0.0772830103768359
"P1CRC",200.253642736123,-242.576294044548,0.0476371692844004,0.449924944543366
"P1CRC",59.6963145666017,-191.713939745605,0.776278880008028,-0.31434900936063
"P1CRC",144.807403206363,-292.122699342151,-0.0761482605721551,0.105533369326689
"P1CRC",75.8848760613575,-306.526875746296,-0.0894255781077549,0.263965537133785
"P1CRC",188.89175172493,-244.690771334891,-0.0245374130224178,0.113001564350668
"P1CRC",140.984727457026,-279.018010465606,-0.158450897035525,-0.00684819016626314
"P1CRC",158.910384468615,-260.442608686563,0.182377450846531,-0.0282490299124413
"P1CRC",67.655543556,-237.159978247981,-0.158450897035525,-0.252686303495379
"P1CRC",52.8172946337606,-215.56979113757,-0.0277775749252421,-0.300691994046503
