section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",109.18122569256,-252.338837789807,0.204716412826707,-0.110986041529598
"P1CRC",166.695850102072,-245.225604731715,0.459985831843903,0.15917658529119
"P1CRC",82.3996197083246,-268.859470837868,-0.100359005981996,0.166159394589766
"P1CRC",162.173264653034,-280.693463692874,-0.0289832022553263,0.0022057762243552
"P1CRC",111.21556827584,-245.699657069118,-0.10531734668971,0.0553436289516403
"P1CRC",127.498834888906,-271.002422137097,0.170771232814549,0.189255458446981
"P1CRC",124.446600132866,-307.469461987732,-0.0214195356763241,-0.0260684297144099
"P1CRC",52.1144673936219,-211.617876474518,-0.158450897035525,-0.3398229913898
"P1CRC",36.1707620122824,-202.840215634687,-0.158450897035525,-0.177437550362826
"P1CRC",174.392163846333,-292.396343894831,0.429417688051934,-0.0471606990447189
"P1CRC",42.2298354827794,-267.008709526988,-0.0796888639736828,-0.0355647729087827
"P1CRC",95.3823304326174,-251.471611870014,-0.0450928477294595,0.409571602611987
"P1CRC",166.728068847099,-241.773552013233,0.123388221334707,0.016664246095423
"P1CRC",198.433230580978,-226.283905244027,-0.158450897035525,0.207097978964535
"P1CRC",203.514187769522,-263.074092347727,0.00468598421647574,0.10745076605746
"P1CRC",51.4032227654988,-235.037237783737,-0.158450897035525,-0.229174421870614
"P1CRC",175.005199380906,-305.96462174698,0.196854289544169,-0.0945887307211798
"P1CRC",24.1319612336386,-251.306681614127,-0.158450897035525,-0.0844663072872127
"P1CRC",54.6486311409224,-204.243548013221,-0.158450897035525,-0.177850509937847
"P1CRC",187.302187120118,-282.898560562897,-0.0452122705564652,0.100203040343181
"P1CRC",143.187065484696,-254.379094888817,0.54037934668962,0.0571907878611645
"P1CRC",56.9883070370211,-244.212545463048,-0.158450897035525,-0.265637204008605
"P1CRC",148.097137579807,-256.643796519579,-0.0905558956056894,0.131764345013552
"P1CRC",191.306763753715,-276.524100988163,0.204935075310605,-0.0318421441617729
